AveragePressure;AverageRelativeHumidity;DailyPrecipitation;MaximumTemperature;MinimumTemperature;WindSpeed
1015.49;70.63;0;33.2;21.2;13
1014.8;72.88;0;32.6;20.5;15
1016.86;72.5;0;32.1;19.8;15
1018.22;68.25;0;31.6;19.5;17
1018.11;68.5;0;30;18.5;19
1018.36;67.88;0;30;18;17
1019.32;67.5;0;31;17.5;15
1018.6;64.63;0;31.3;18;19
1016.12;65.38;0;31.1;18.4;15
1014.19;63.63;0;31.5;19;24
1013.45;66;0;32;18;15
1013.47;65.38;0;32.2;19;17
1013.39;66.88;0;31.1;18;17
1015.26;66.13;0;31.6;18.5;20
1015.83;64.63;0;32.2;17.5;15
1014.19;64.63;0;32.4;17.2;17
1013.6;59.63;0;33.5;17.6;22
1013.48;59.75;0;32.5;15.1;13
1011.32;62.5;0;32.6;14.6;15
1011.13;62.5;0;32.2;16;15
1012.09;61;0;33.4;15.2;15
1012.12;61.5;0;33.6;15.8;15
1012.52;60.88;0;33.5;17.4;22
1015.1;63;0;32.5;19.8;20
1017.94;63.88;0;31.3;20.5;22
1019.32;66.5;0;30.7;19;28
1019.97;64.25;0;30.6;18.4;20
1019.4;61.5;0;31;18;22
1017.25;62.75;0;31.8;18.2;17
1015.91;60.13;0;32.9;18.6;15
1016.14;61.13;0;33.1;17.4;17
1013.48;63.38;0;33.2;17.9;15
1009.52;57.13;0;34.5;18.8;24
1011.37;56.13;0;34.2;18.1;19
1011.87;57.13;0;35.1;16.6;17
1012.05;52.88;0;36.4;15.5;13
1012.31;53.63;0;36.7;17;15
1011.15;51.13;0;36.5;17.2;19
1010.18;51.88;0;36.1;18.4;26
1012.1;52.75;0;35.7;21.4;28
1011.94;53.75;0;35.5;20.6;22
1012.04;54.63;0;35.5;19;20
1011.09;52.88;0;35.6;22.5;22
1009.3;56.38;0;35.3;21.4;19
1008.57;54.38;0;35.6;19.6;20
1008.61;54.38;0;35.8;19.1;17
1008.6;54.75;0;36.5;19.9;19
1008.32;54.63;0;36.2;20.4;17
1008.32;55.75;0;36.5;20;17
1007.26;49.88;0;38.5;21.5;33
1008.24;52.88;0;36.5;24.7;22
1008.81;55.13;0;37.5;24.2;30
1009.18;51.13;0;39;24.1;35
1010.05;52.63;0;36.5;22.5;19
1009.65;53.75;0;37.3;21.6;26
1008.85;50.25;0;37.7;20.8;22
1008.14;45.5;0;38;18.8;28
1007.93;50;0;37.8;22.2;28
1009.57;49.38;0;37.8;21.6;28
1010.74;50.38;0;36.8;20.5;24
1009.86;51.5;0;37.2;21.1;19
1009.54;55.13;0;36.7;22.2;31
1009.42;51.63;0;35.6;20.6;24
1009.58;55;0;37.2;19.1;17
1009.32;54.38;0;38.8;21.5;24
1009.9;52.75;0;38.5;23;26
1010.22;54.75;0;38.2;22.1;20
1013.03;62.13;0;35.9;25.8;24
1012.37;65;0;35.6;24.4;26
1011.06;59.88;0;37.9;24.2;19
1011.26;52.63;0;38.5;22.4;30
1010.66;56.5;0;37.5;23.1;20
1011.1;63.38;0;34.7;24.7;26
1013.94;75.63;0;30.7;23.3;19
1012.7;67.38;0;35.3;24.5;28
1012.14;70.5;4.1;36;22.9;33
1010.5;69.38;0;36.7;21.6;20
1008.08;61.88;0;36.6;23;15
1007.57;61.13;0;38.1;24;19
1007.98;60;0;40.2;25.3;22
1007.39;63.13;0;37.5;25.3;17
1005.87;62.25;0;40;25.8;26
1005.59;61.63;0;40.5;25.7;22
1005.98;57;0;40.2;26.2;22
1008.9;65.75;6.8;38.6;26.9;35
1011.81;71.25;5.3;36;23.9;24
1011.28;73.5;0.3;32.1;22.4;28
1009.86;70;2.3;32.2;23.4;17
1009.75;86.5;15.2;29.5;23.8;19
1009.01;70.75;0;36;22.3;20
1008.15;56.25;0;36.6;23.1;22
1007.96;53.13;0;35.5;24.1;22
1008;51.63;0;36.5;22.7;24
1007.88;54;0;36.9;24.6;20
1008.04;54.13;1.7;35.3;25.2;22
1007.85;51.25;0;36.2;24.5;19
1008.12;57.75;0.2;36.7;24.2;22
1007.65;56.88;0;37.2;23.9;17
1007.89;53.38;0;38.5;25.2;19
1008.87;61.5;16.7;39;23.2;33
1011.79;71.25;0.5;34.8;23;31
1010.4;64.38;0;36.1;22.9;15
1009.74;57;0;38.5;25.5;22
1009.53;63;2.7;37.1;24.8;41
1008.46;56.25;0;39.7;24.9;26
1008.37;51.88;9.9;40.5;24.9;37
1011.37;69.13;5.5;35.5;24;43
1012.44;65.88;0;35.9;22.5;19
1011.29;63.25;0.8;34.9;24.9;44
1010.15;68.13;4;36;22.9;30
1008.71;65;6.9;36.3;24.3;20
1010.6;69;0;34.5;23.1;17
1010.35;66;0.1;35.2;25.6;28
1009.98;70.13;0;36.5;25.4;31
1008.44;68.88;13;35.5;23.8;33
1007.97;75.25;0;33.7;23.4;22
1006.01;65.75;0.5;36.4;25.4;28
1006.44;84.25;36.2;29.5;25.5;15
1006.29;91.25;54.8;27.7;22.2;26
1006.74;74.38;124.8;33.6;21.8;20
1007.21;77.25;0;33.8;23.6;20
1004.96;73.38;0.8;35.7;25.6;20
1003.92;70.25;0.1;36.6;26.2;33
1004.76;67.25;0;37.2;26.6;33
1005.47;66.75;8.6;36.7;26.1;22
1006.17;81.63;21.2;31.3;25;24
1005.79;75;53.7;36;25.2;17
1007.56;76.5;9.7;33.7;23.8;28
1007.5;79.75;7.4;33;24.5;20
1006.79;75.13;14.6;33.2;23.6;22
1007.63;82.63;2.7;30.2;23.5;24
1007.81;86.13;32.7;31.6;24;31
1008.62;84.5;0.7;33;23.8;26
1007.51;80.88;2.3;34.5;24.4;24
1007.45;84.13;18;34.5;24.5;30
1006.53;77.88;0.8;35.5;24;33
1005.5;77.63;1.9;34;24.8;28
1005.19;72.63;13.7;35.2;24.5;24
1005.66;73.13;0;35.9;24.5;17
1006.55;75.38;15.4;33;26.5;26
1006.52;85.13;9.4;30.6;24.6;17
1006.1;79.5;8.1;33.2;24.6;28
1007.06;83;0.4;32.7;24.6;24
1007.65;76.63;0;31.1;25.8;20
1007.75;74.25;0;31.7;24.4;22
1008.03;80.38;24.9;32.5;24.6;20
1008.36;78.63;0;32.9;24.4;19
1008.64;71;0;31.9;25.6;19
1008.8;71.75;0;32.2;25.4;20
1006.87;72.88;0.7;32.6;24.2;22
1005.42;70.88;14.8;34.3;24.9;33
1005.93;72.25;0;34.5;24;22
1006.48;75.63;4;31.1;24.9;31
1006.25;78.13;0;32.9;24.5;24
1005.67;65.25;0;35.8;25.4;19
1005.14;64.38;0;35;25.2;22
1004.24;65.38;0;35;25.3;19
1005.23;73.88;8.8;34.8;25.5;26
1006.15;76.63;16.8;34.8;25.2;26
1006.28;74.88;0.1;34.5;25;22
1007.13;74.75;32.5;34;25.4;26
1007.44;84.13;28.4;32.5;24.2;22
1006.57;84.38;33.5;32.5;25;31
1006.81;77.25;0;33.7;24.2;26
1007.63;74.5;2.9;31.6;25.3;24
1006.9;77.63;0.7;31.7;24.9;28
1007.13;83.75;0.5;28.5;25.4;20
1007.25;80.38;0.7;32.6;24.5;22
1006.64;70.25;0;33;24.6;22
1006.63;72.5;0;33;25.3;24
1007.38;70.25;0;33.6;24.6;22
1008.86;72.88;0.9;33.1;25.1;20
1008.88;85.25;13.9;30.1;24.3;13
1007.07;88.38;0.3;28.5;23.7;22
1006.87;81.5;2.4;31.2;24.3;20
1006.89;78.88;0;32.5;24.8;22
1005.87;73.5;0.4;33.5;25.1;24
1005.53;78.13;0;32.8;25.3;26
1004.28;73.38;0;33.9;24.6;13
1003.06;86.38;23.8;30.4;24;22
1006.29;89;22.4;30;23.8;13
1007.84;82.25;11.8;31.6;24.3;22
1006.22;85.38;3.5;30.5;24.9;26
1006.83;86.88;1.5;29.3;24.3;17
1008.06;85.63;11.1;32.1;24.6;19
1008.09;83.38;0.5;32.9;23.5;22
1006.19;78;0;32.1;24.8;19
1005.04;80.63;26.3;32.2;25.4;17
1003.6;78.88;3.2;34.4;24.4;22
1003.69;73.75;0;35.6;23.1;15
1005.06;76.38;0;34.5;25.2;19
1005.31;74.13;0;34.5;24.8;22
1003.97;73;0;34.5;25.5;17
1004.26;68.88;0;35.3;26;33
1005.49;69.63;0;34.1;26.2;28
1004.73;66.88;0;34;25.9;28
1003.24;69.88;0;33.4;25.6;26
1002.2;71.13;0;33.6;25.4;20
1003.09;73.75;2.4;34;25.9;17
1006.42;79.5;0;30.8;25.1;20
1008.7;78.38;42.1;32.6;23.6;35
1009.06;79.88;0;33.9;23.5;17
1008.79;76.88;1;33;25.2;33
1008.16;76.75;0;34.5;24.8;20
1007.78;77.38;0.4;33.7;24.7;24
1008.06;72.75;0;33.5;25.2;20
1008.51;69.38;0;34.2;25.3;22
1008.74;72.75;0;33.5;26;19
1007.42;82.38;18.5;33.3;24.4;33
1006.35;92.63;23.1;26.5;24;15
1005.65;78.38;0;32;23.7;20
1007.59;78.13;16.3;30.8;24.4;17
1008.66;81.5;20.2;32;23.2;24
1007.42;85;6.7;32.3;22.7;22
1006.02;84.38;1.9;31.1;24.6;20
1005.84;74.88;0;35.3;23.9;26
1005.18;72.38;0;34.5;24.6;17
1004.84;79.88;8.7;31.2;25.6;9
1005.33;89.38;23.3;30.1;24.3;15
1005.5;80.38;12.6;32.5;23.8;17
1005.54;80.75;0;34.5;23.8;20
1005.84;75.25;0;34.5;24.6;19
1006.51;81.88;3.6;32;24.7;24
1007.5;87.63;6.4;31;24.5;31
1008.47;79.5;23;33.3;24.3;26
1008.55;81.13;2.7;33.7;24.8;26
1007.19;77;0;33.6;24.8;19
1006.69;75.75;0;33.5;24.9;13
1006.55;71.63;7.6;35.5;24.9;15
1007.55;80.5;0.5;35;25.6;28
1008.46;84.38;51.2;32;24.6;30
1009.12;84.88;1.4;32.2;24.1;39
1009.81;84.63;3.4;32.6;24.1;24
1008.92;82.63;0.7;32.4;24.4;13
1009.45;80.13;0.2;32.2;24.9;17
1009.64;74;0;32.8;25.1;19
1010.52;71.88;14.3;34.6;24.8;19
1010.32;77;0;34.7;23.8;19
1007.37;73.38;0;35.2;24.5;28
1005.01;75.88;0.6;35;24.6;24
1004.64;87.75;20;29.5;24.4;24
1009.79;87.13;11;30.2;24.1;22
1010.83;82;0;30.9;24;19
1009.97;77.5;0;33.5;23.5;15
1008.84;75.13;0;34.5;23.9;15
1007.64;77.13;0;33.4;24.4;13
1008.16;78.13;0;32.1;24.9;15
1008.96;77.88;0;33.6;24.2;15
1007.51;72;0;35;25.6;15
1005.87;73.5;3.7;35.3;25.3;19
1007.87;76.75;3.4;34;25.4;24
1009.59;80.75;0.3;29.8;24.6;19
1009.29;74.5;0;35.3;24.4;15
1010.66;81.63;3.1;29;23.1;22
1011.48;79.8;0;33.1;22.6;13
1009.77;74.38;0;34.6;24.5;15
1008.65;77.63;0;32.2;25.1;24
1009.17;82.5;14.2;31.5;24.4;26
1009.38;84.63;17.2;32.3;24.4;31
1010.6;84.5;29.2;30;23.8;30
1010.86;86.75;28.9;31.8;23.6;22
1010.19;84.63;0.6;32;24;28
1010;81.5;20.7;32;24;26
1009.48;80.75;0;33.7;22.7;15
1006.03;78;12.6;35.5;24.4;35
1007.51;88.25;5.7;30;23.4;17
1008.51;78.75;0.3;33;24.1;24
1008.25;79.63;0;32;23.9;30
1007.76;77.13;0.2;33.5;24.6;28
1007.07;82.38;8.3;33.5;25.1;26
1007.14;81.25;6.7;33.6;24.6;20
1008.9;86.13;10;29.2;24.1;19
1011.68;82.88;0.2;29.9;22.7;17
1012.3;79.88;22.5;31.9;23.6;20
1012.23;77.75;0;32.8;23.6;24
1010.99;74.5;0;33.6;22.5;17
1009.72;75.63;0;32.7;24.3;17
1010.49;74;1.5;34;24.4;22
1013.5;80.75;5;30.4;24.4;19
1015.06;80.75;0;31.3;23.2;17
1014.46;80.88;7.1;32.1;23.9;22
1012.85;80.25;1.9;31.6;23.2;15
1013.36;76.88;0;32.1;23.2;20
1014.81;70.88;0;32.7;23;17
1015.4;66;0;31.1;22.3;22
1015.43;60;0;30.3;20.3;22
1015.1;68.5;0;31;18.3;22
1013.13;69.25;0;31.4;19;15
1012.76;64.63;0;31.3;22.9;20
1014.21;53.75;0;30.9;21.7;28
1014.32;55.25;0;31;18.6;39
1013.82;60.13;0;27.9;22;24
1014.16;72.63;0.2;28.8;21.4;26
1014.13;72.63;0;30;22.1;31
1013.01;75.75;0;30.4;23.1;17
1012.39;71.5;0;32.7;22.9;22
1012.06;71.75;8.7;34;22.4;17
1010.7;77.13;0;33;23.5;19
1010.3;75.38;0;33.2;22.2;20
1010.89;73.75;0;33.9;22.7;17
1011.33;70.88;0;34.1;24.4;15
1012.25;78.88;7;33;23.1;26
1011.02;76.38;0;33.5;23.3;15
1009.58;72.25;0;35.5;23.3;17
1009.99;70.5;0;35.5;23.9;19
1010.91;72;1.9;33.6;24.2;15
1011.23;77.75;0;32.4;23.9;26
1011.31;75;0;31.3;23.1;20
1011.56;81.5;1;29.6;23.1;13
1012.93;77.88;0;30.5;23.5;19
1014.78;74.13;0;30.7;23.4;20
1015.94;73.25;0;28.6;22.5;15
1014.13;78.5;0;28.6;21;19
1014.42;78.38;0;30.2;19.1;17
1015;77.75;0;30.6;19.9;13
1013.67;73.88;0;31.3;19.4;19
1013.8;69.13;0;31.5;18.8;15
1014.2;68.88;0;31.9;19;30
1013.95;71.25;0;30.8;19.2;13
1013.69;68.25;0;31.5;18.9;15
1014.1;70.63;0;30.4;18.8;13
1013.09;72.38;0;30.3;20;15
1013.01;75.88;0;31.5;20.6;17
1014.23;78.13;0;30.7;21.5;19
1013.59;72.75;0;31.7;23.5;15
1013.18;65.88;0;31.3;23.5;17
1012.31;71.13;0;33;22.9;22
1011.55;69;0;33.5;22.8;11
1011.83;69;0;32;20.9;15
1013.25;67;0;31.6;18.3;19
1014.5;66.13;0;31;17.2;19
1016.39;69.5;0;30.5;17.3;17
1017.86;69.5;0;30.2;18.6;9
1018.99;72.38;0;27.5;19.8;17
1020.88;59.13;0;26.7;16.1;22
1023.11;47.5;0;24.8;13.4;28
1022.48;58.38;0;24.8;9.6;26
1018.68;65.75;0;26.7;9.9;15
1014.89;71.38;0;28.5;12;11
1014.59;69.75;0;30.5;14;9
1014.92;64.25;0;29;17.5;30
1015.81;74.5;0.7;25.7;15;11
1016.6;89.38;18.2;19.7;18.5;19
1017.28;87.88;1.5;23.5;18.2;19
1017.21;82.38;0;25.8;20;15
1016.06;80.63;0;30;20;17
1014.56;77.5;0;29.5;21.1;28
1013.54;78.88;0;27.6;20.6;17
1012.87;76.38;0;28.5;20.4;24
1012.28;74.13;0.3;28;19.8;17
1011.77;76.88;0;27.6;21;17
1011.57;79.88;0;27.2;22;15
1010.11;80.88;0;27.7;22;9
1010.14;76.88;0;32.1;22.1;24
1011.39;74.25;0;32;22.1;11
1012.21;73.63;0;33.6;21.5;13
1013.05;72.13;0;33.5;21.3;22
1014.28;71.5;0;28.6;23.3;17
1018.75;74.5;0;22.2;15.7;19
1019.26;74.63;0;21.2;14.8;17
1016.91;70.5;0;26.9;17.2;7
1014.19;74.13;0;27;15.5;11
1012.29;72.75;0;29.1;15.5;11
1011.81;71.13;0;30.3;16.9;11
1012.09;68.38;0;30.5;17.1;9
1013.6;68;0;30.8;17;20
1012.73;68.25;0;30.6;16;13
1011.76;68.88;0;31.3;16;19
1011.8;64.88;0;31.6;15.6;19
1010.84;65.5;0;32;15.2;7
1009.92;60.88;0;31.7;14.1;13
1009.44;62.13;0;32.3;13.3;17
1009.38;64;0;32.2;16.6;9
1009.5;68.13;0;33.5;19.4;20
1009.54;62.38;0;33.5;19.8;13
1011;64;0;33;18;11
1010.54;56.63;0;32.9;15.9;22
1011.65;55;0;32.5;12.5;22
1012.38;53;0;32.5;13.1;19
1013.62;60.38;0;30.5;14.5;11
1014.95;66.25;0;30.2;18.3;11
1014.93;60.88;0;30.2;19.4;19
1016.49;63.5;0;30.2;17.9;13
1014.78;62.25;0;30;17.5;28
1012.88;63;0;30.7;17.3;13
1011.93;62.5;0;31.6;17.4;13
1011.78;63.13;0;31.5;17.5;15
1013.98;61.25;0;33.1;17.1;15
1015.25;58.5;0;33.1;16.9;11
1016.81;62.63;0;32.5;17.2;19
1016.6;64.75;0;32.5;19;13
1015.41;64.63;0;33.6;19.5;9
1013.83;58.5;0;35.3;19.4;9
1013.02;51.63;0;34.5;17.4;15
1011.23;50.75;0;34.8;15.5;9
1011.43;51.63;0;33.9;16.2;11
1011.69;56.88;0;34.5;17.5;17
1010.6;57;0;35.4;18.9;19
1009.1;58.75;0;35.3;21.2;9
1008.64;57.25;0;35.9;21.1;11
1011.11;63.13;0;34;23.6;33
1013.3;62.13;0;34.7;22.8;15
1012.16;52.75;0;36.1;21.2;15
1011.48;56.63;0;34.5;20.9;22
1010.58;58;0;35.3;20.5;11
1010.33;51.5;0;34.7;19.9;15
1009.58;52.13;0;35.3;19.2;17
1008.6;50.38;0;35.4;19.8;9
1008.03;49.88;0;36.3;18.5;24
1009.66;47.63;0;36.5;17.8;19
1009.91;49.38;0;37.5;17.5;9
1010.12;51.88;0;36.5;18.9;15
1010.39;51.13;0;37.5;19.1;11
1010.3;52.75;1.9;36.6;19.4;7
1012.21;66.13;0;31.7;22.6;24
1013.57;58.63;0;32.5;23.1;24
1012.58;64;6.5;34.5;23.8;30
1011.96;64.75;0;34.5;20.5;24
1011.08;56.13;0;34.6;19.5;15
1009.4;50.5;0;36;19;28
1009.43;48.13;0;35.1;20;9
1009.65;51.13;0;35.5;20.5;11
1009.9;54.13;0;36.1;21.9;15
1010.49;51.5;0;35.1;23;17
1009.44;52.38;0;36.4;21.6;24
1008.92;48.38;0;36.7;21.3;20
1009.03;50.75;0;36.5;20.1;17
1008.28;55.13;0;35.5;21.8;19
1009.91;60;0;34.5;24.9;28
1011.19;59.25;1;35.5;23;22
1011.54;58.25;0;36.5;23.1;15
1011.26;54.13;0.1;36.5;23.8;24
1009.81;55.13;0;37.1;23.6;22
1008.78;54.88;0;35.5;22.8;17
1008.54;54.5;0;36;23;13
1008.46;55.88;0;36.2;24.5;17
1009.67;59.75;1.1;35.8;24;22
1010.96;61.5;0;34.3;22.9;24
1010.37;60.13;0.8;36;24;35
1010.41;58.88;0;35.7;21.4;17
1008.13;58.63;0.6;36.5;24.3;22
1008.38;64.88;0.3;36.7;24;28
1008.86;60.75;0;36.5;22;31
1015.18;65.38;0.8;28.6;23;43
1016.81;54.13;0;30.3;21.3;22
1013;58.13;0;34.2;19.8;17
1009.87;54.5;0;36.7;22.6;26
1008.48;60.63;0.2;37.4;24.1;31
1006.94;56.88;0;39;24.6;17
1007.85;49.88;0;39.5;24.7;24
1007.08;48.75;0;39.8;25.1;24
1007.32;52.63;0;38.5;25.4;26
1008.97;57.25;0.8;37.8;25.5;41
1012.31;69.5;10.1;34.5;22.1;37
1011.58;72.25;4.6;33;23;22
1008.89;65;0;34.5;22.5;31
1008.34;68;0.6;35.6;23.6;35
1008;61.25;0;36.7;23.2;19
1007.53;59.5;0;37;24.6;9
1006.6;55.63;0;38.6;25;19
1006.42;60.5;0.8;39;25.4;35
1006.94;66.75;0.8;37;24;37
1009.18;67.13;0;36.5;23.5;46
1011.71;65.25;15.4;35.3;23.2;22
1011.98;77.63;0.5;31.5;23.2;26
1010.06;67;0;35;24;28
1009.5;64.5;0;35.3;23.8;20
1010.28;71.25;43.8;35.3;25;26
1012.4;88.5;23.1;27.6;22.7;30
1011.49;76.13;9.7;33.9;22.9;28
1010.51;78.13;0.5;33.6;24.6;28
1010.81;69.5;0.1;35.3;24.8;22
1009.49;64.75;0;35.7;24.8;20
1007.69;61.88;0;36.5;25.8;28
1006.76;65.88;0;36;25.1;28
1008.64;66.88;4.1;36.7;24.9;33
1009.41;68.5;5.5;37.2;24.6;35
1010.28;76.88;0;32.9;23.3;17
1009.34;69.63;9.3;35;24.8;33
1010.4;67.88;0;34.6;21.5;13
1009.51;63.63;0.5;35.5;24.5;28
1007.27;63.5;0;36.5;24.5;22
1006.9;61.75;0;36.8;24.5;19
1007.27;64.5;0;35.3;25.2;31
1007.32;70.13;0;35.7;23.4;30
1006.75;63;0;36.3;24.7;26
1006.73;60;0;37;24.3;30
1007.02;64.13;3.7;38;25.2;37
1009.8;74.75;0;33;23.7;11
1008.54;65.5;57.7;35.2;25;22
1008.59;78.25;1.2;33.7;22.3;28
1007.95;75.25;0;34.4;23.5;20
1007.7;70.5;0;36;24.5;26
1008.61;68.38;0;34.8;24.5;30
1009.36;84.38;5.1;28.4;24.7;17
1009.39;83.25;28.1;31.2;23.2;31
1008.98;86.25;1.1;32.2;23.4;26
1009.66;76.25;3.1;33.8;24.5;20
1009.49;76.25;15.1;34.4;24;28
1008.35;73.25;0.6;34.7;23.8;24
1005.99;67.38;0;35.7;25.7;26
1005.45;66.25;0;34.9;25.4;20
1006.26;63.63;0;36;26;31
1007.06;67.63;0;35.7;25.7;15
1005.37;68.38;2.5;34.3;26.3;28
1004.15;68;0;34.2;25.6;31
1004.17;78.63;4.1;31.6;25.4;15
1005.78;88.13;6.3;30;24.4;17
1005.19;88.88;6.1;29.5;24;24
1005.79;86.13;3.8;29.5;24.2;13
1004.76;81.13;0.7;30.4;24.4;22
1004.43;81.5;0.8;30.5;24.6;24
1003.81;78.75;0.8;34.4;24;11
1003.3;73.5;0;33;25;17
1002.4;75.13;0;33.1;26;28
1001.68;73.5;0;35.8;25.3;13
1003.07;76.38;4.2;34;26.4;17
1005.62;71.63;0;35.5;25.9;33
1007.33;74.38;8.8;33.1;25.6;35
1007.55;73.38;0;32.8;25;26
1006.46;73.25;14;35;25.2;11
1005.95;78.63;0;32.6;23.9;26
1005.66;80.13;8.1;31;24.6;19
1007.04;86.63;11.4;28.8;23.5;28
1009.12;88.88;17.3;31.3;23;24
1009.05;81.13;38.4;32.6;24;265
1007.32;81.88;1.8;32.5;23.7;26
1005.74;68.75;0;35.1;23.8;30
1006.35;72.88;0;34.5;24.4;33
1005.6;69.25;0;34.8;24.5;11
1005.37;66.63;0;32.5;26.1;30
1004.76;71;1.2;35.3;25.1;28
1003.41;68.5;0;35;24.2;20
1003.03;65.25;0;34.6;26;28
1003.9;73.13;1.5;33.5;25.4;9
1004.2;80.13;4.9;31;25.3;17
1005.17;84.88;2.6;30.8;24.4;19
1005.1;79.5;5.9;32.9;24.1;15
1003.89;75;0.3;33.1;25.1;33
1003.2;71.88;3.5;34.6;24.7;22
1003.14;82.5;4.4;34;24.6;19
1003.33;74.63;0;34;24.8;30
1004.45;75.88;1.6;33.3;25.5;17
1004.06;71.5;1.1;32.6;25;19
1002.27;76.75;17.4;35.2;24.8;13
1002.07;89.63;7.3;31.8;24.3;19
1002.54;83.75;23;32.6;24.5;26
1004.4;86.88;13;29;24.6;24
1006.13;86.38;2.6;30;23.9;15
1006.27;87.88;8.3;29.6;24.3;17
1005.64;85.75;20.1;31.2;23.1;28
1005.55;83;1.8;31.2;24.5;22
1005.91;89.38;9.7;26.7;24.1;19
1005.8;86.63;7.5;29.1;24.1;17
1004.97;85.38;1.3;29.2;24.3;24
1005.79;91;19.9;29;23.7;15
1005.24;84.38;0;29.6;23.5;15
1004.75;80.38;0.2;31;24.8;31
1005.99;78.25;0.3;30.3;24.4;15
